StateWellNumber,County,Aquifer,Status,MeasurementMonth,MeasurementDay,MeasurementYear,MeasurementDate,MeasurementTime,DepthFromLSD,LandElevation,LandElevationMethod,WaterElevation,MeasurementNumber,MeasuringAgency,MethodOfMeasurement,Remarks,Comments,CreatedDate,LastUpdateDate
2831703,Howard,Ogallala/Dockum,Publishable,1,22,2018,1/22/18,,171.7,2326,Interpolated From Topo Map,2154.3,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2835901,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,8,18,1961,8/18/61,,22.54,2567,Interpolated From Topo Map,2544.46,1,Texas Water Development Board,Steel Tape,,,,
2835901,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,12,11,1969,12/11/69,,18.95,2567,Interpolated From Topo Map,2548.05,1,Texas Water Development Board,Steel Tape,,,,
2835901,Howard,Ogallala/Edwards-Trinity Plateau,No Measurement,12,9,1970,12/9/70,,,2567,Interpolated From Topo Map,,1,Texas Water Development Board,," Well site temporarily inaccessible due to impassable roads, locked gate, etc.",,,
2835901,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,1,7,1972,1/7/72,,20.33,2567,Interpolated From Topo Map,2546.67,1,Texas Water Development Board,Steel Tape,,,,
2835901,Howard,Ogallala/Edwards-Trinity Plateau,No Measurement,1,16,1973,1/16/73,,,2567,Interpolated From Topo Map,,1,Texas Water Development Board,, Well destroyed,,,
2836802,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,12,11,1969,12/11/69,,17.6,2605,Interpolated From Topo Map,2587.4,1,Other or Source of Measurement Unknown,Unknown,,,,
2837903,Howard,Ogallala/Dockum,Publishable,8,27,2003,8/27/03,,32.4,2568,Interpolated From Topo Map,2535.6,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2837903,Howard,Ogallala/Dockum,Publishable,1,8,2004,1/8/04,,32,2568,Interpolated From Topo Map,2536,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2837903,Howard,Ogallala/Dockum,Publishable,1,3,2005,1/3/05,,24,2568,Interpolated From Topo Map,2544,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2837903,Howard,Ogallala/Dockum,Publishable,1,30,2006,1/30/06,,29.7,2568,Interpolated From Topo Map,2538.3,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2837903,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,29.9,2568,Interpolated From Topo Map,2538.1,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2837903,Howard,Ogallala/Dockum,Publishable,3,13,2008,3/13/08,,32.4,2568,Interpolated From Topo Map,2535.6,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2837903,Howard,Ogallala/Dockum,Publishable,1,26,2009,1/26/09,,29.5,2568,Interpolated From Topo Map,2538.5,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2837903,Howard,Ogallala/Dockum,Publishable,1,19,2010,1/19/10,,33.21,2568,Interpolated From Topo Map,2534.79,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2837903,Howard,Ogallala/Dockum,Publishable,1,31,2011,1/31/11,,31.62,2568,Interpolated From Topo Map,2536.38,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2837903,Howard,Ogallala/Dockum,Publishable,1,26,2012,1/26/12,,32.9,2568,Interpolated From Topo Map,2535.1,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2837903,Howard,Ogallala/Dockum,Publishable,2,6,2013,2/6/13,,34.6,2568,Interpolated From Topo Map,2533.4,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2837903,Howard,Ogallala/Dockum,Publishable,1,29,2014,1/29/14,,34.1,2568,Interpolated From Topo Map,2533.9,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2837903,Howard,Ogallala/Dockum,Publishable,2,6,2015,2/6/15,,34.3,2568,Interpolated From Topo Map,2533.7,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2837903,Howard,Ogallala/Dockum,Publishable,2,4,2016,2/4/16,,34.2,2568,Interpolated From Topo Map,2533.8,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/10/16
2837903,Howard,Ogallala/Dockum,Publishable,1,9,2017,1/9/17,,33.2,2568,Interpolated From Topo Map,2534.8,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2837903,Howard,Ogallala/Dockum,Publishable,1,23,2018,1/23/18,,34.2,2568,Interpolated From Topo Map,2533.8,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2838703,Howard,Ogallala/Dockum,Publishable,8,27,2003,8/27/03,,71.8,2410,Interpolated From Topo Map,2338.2,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2838703,Howard,Ogallala/Dockum,Publishable,1,9,2004,1/9/04,,72.5,2410,Interpolated From Topo Map,2337.5,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2838703,Howard,Ogallala/Dockum,Publishable,1,4,2005,1/4/05,,68,2410,Interpolated From Topo Map,2342,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2838703,Howard,Ogallala/Dockum,Publishable,1,27,2006,1/27/06,,71.5,2410,Interpolated From Topo Map,2338.5,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2838703,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,71.7,2410,Interpolated From Topo Map,2338.3,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2838703,Howard,Ogallala/Dockum,Publishable,3,13,2008,3/13/08,,71.75,2410,Interpolated From Topo Map,2338.25,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2838703,Howard,Ogallala/Dockum,Publishable,1,26,2009,1/26/09,,72,2410,Interpolated From Topo Map,2338,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2838703,Howard,Ogallala/Dockum,Publishable,1,19,2010,1/19/10,,72.04,2410,Interpolated From Topo Map,2337.96,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2838703,Howard,Ogallala/Dockum,Publishable,1,27,2011,1/27/11,,72.55,2410,Interpolated From Topo Map,2337.45,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2838703,Howard,Ogallala/Dockum,Publishable,1,27,2012,1/27/12,,72.4,2410,Interpolated From Topo Map,2337.6,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2838703,Howard,Ogallala/Dockum,No Measurement,2,6,2013,2/6/13,,,2410,Interpolated From Topo Map,,1,Groundwater Conservation District,, Well destroyed,,4/25/13,4/25/13
2839108,Howard,Ogallala/Dockum,Publishable,8,26,2003,8/26/03,,36,2371,Interpolated From Topo Map,2335,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2839108,Howard,Ogallala/Dockum,Publishable,1,8,2004,1/8/04,,36,2371,Interpolated From Topo Map,2335,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2839108,Howard,Ogallala/Dockum,Publishable,1,3,2005,1/3/05,,33,2371,Interpolated From Topo Map,2338,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2839108,Howard,Ogallala/Dockum,Publishable,1,27,2006,1/27/06,,35.1,2371,Interpolated From Topo Map,2335.9,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2839108,Howard,Ogallala/Dockum,Publishable,3,8,2007,3/8/07,,34.6,2371,Interpolated From Topo Map,2336.4,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2839108,Howard,Ogallala/Dockum,Publishable,3,12,2008,3/12/08,,33.75,2371,Interpolated From Topo Map,2337.25,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2839108,Howard,Ogallala/Dockum,Publishable,1,22,2009,1/22/09,,33.75,2371,Interpolated From Topo Map,2337.25,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2839108,Howard,Ogallala/Dockum,Publishable,1,18,2010,1/18/10,,33.83,2371,Interpolated From Topo Map,2337.17,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2839108,Howard,Ogallala/Dockum,Publishable,1,27,2011,1/27/11,,34.17,2371,Interpolated From Topo Map,2336.83,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2839108,Howard,Ogallala/Dockum,Publishable,1,27,2012,1/27/12,,34.1,2371,Interpolated From Topo Map,2336.9,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2839108,Howard,Ogallala/Dockum,Publishable,2,4,2013,2/4/13,,34.2,2371,Interpolated From Topo Map,2336.8,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2839108,Howard,Ogallala/Dockum,Publishable,1,31,2014,1/31/14,,34.2,2371,Interpolated From Topo Map,2336.8,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2839108,Howard,Ogallala/Dockum,Publishable,2,6,2015,2/6/15,,35.1,2371,Interpolated From Topo Map,2335.9,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2839108,Howard,Ogallala/Dockum,Publishable,2,4,2016,2/4/16,,36,2371,Interpolated From Topo Map,2335,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/10/16
2839108,Howard,Ogallala/Dockum,Publishable,1,9,2017,1/9/17,,34.6,2371,Interpolated From Topo Map,2336.4,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2839108,Howard,Ogallala/Dockum,Publishable,1,22,2018,1/22/18,,31.9,2371,Interpolated From Topo Map,2339.1,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2841102,Martin,Ogallala/Edwards-Trinity Plateau,Publishable,7,16,1981,7/16/81,,64.4,2837,Interpolated From Topo Map,2772.6,1,Other or Source of Measurement Unknown,Unknown,,,,
2841102,Martin,Ogallala/Edwards-Trinity Plateau,Publishable,5,18,1993,5/18/93,,31.59,2837,Interpolated From Topo Map,2805.41,1,Texas Water Development Board,Steel Tape,,,,
2844208,Howard,Ogallala/Dockum,Publishable,8,26,2003,8/26/03,,23.3,2610,Interpolated From Topo Map,2586.7,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2844208,Howard,Ogallala/Dockum,Publishable,1,6,2004,1/6/04,,25.1,2610,Interpolated From Topo Map,2584.9,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2844208,Howard,Ogallala/Dockum,Publishable,1,6,2005,1/6/05,,21.3,2610,Interpolated From Topo Map,2588.7,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2844208,Howard,Ogallala/Dockum,Publishable,1,30,2006,1/30/06,,18.8,2610,Interpolated From Topo Map,2591.2,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2844208,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,20,2610,Interpolated From Topo Map,2590,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2844208,Howard,Ogallala/Dockum,Publishable,3,13,2008,3/13/08,,18.3,2610,Interpolated From Topo Map,2591.7,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2844208,Howard,Ogallala/Dockum,Publishable,1,21,2009,1/21/09,,17.8,2610,Interpolated From Topo Map,2592.2,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2844208,Howard,Ogallala/Dockum,Publishable,1,20,2010,1/20/10,,19.26,2610,Interpolated From Topo Map,2590.74,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2844208,Howard,Ogallala/Dockum,Publishable,1,25,2011,1/25/11,,17.89,2610,Interpolated From Topo Map,2592.11,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2844208,Howard,Ogallala/Dockum,Publishable,1,24,2012,1/24/12,,20.6,2610,Interpolated From Topo Map,2589.4,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2844208,Howard,Ogallala/Dockum,Publishable,4,2,2013,4/2/13,,22.5,2610,Interpolated From Topo Map,2587.5,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2844208,Howard,Ogallala/Dockum,Publishable,2,12,2014,2/12/14,,21.7,2610,Interpolated From Topo Map,2588.3,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2844208,Howard,Ogallala/Dockum,Publishable,2,3,2015,2/3/15,,22.5,2610,Interpolated From Topo Map,2587.5,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2844208,Howard,Ogallala/Dockum,Publishable,1,29,2016,1/29/16,,19.1,2610,Interpolated From Topo Map,2590.9,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/10/16
2844208,Howard,Ogallala/Dockum,Publishable,1,5,2017,1/5/17,,18.3,2610,Interpolated From Topo Map,2591.7,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2844208,Howard,Ogallala/Dockum,Publishable,1,24,2018,1/24/18,,19.6,2610,Interpolated From Topo Map,2590.4,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2844305,Howard,Ogallala/Dockum,Publishable,8,26,2003,8/26/03,,58.8,2660,Interpolated From Topo Map,2601.2,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2844305,Howard,Ogallala/Dockum,Publishable,1,7,2004,1/7/04,,58.9,2660,Interpolated From Topo Map,2601.1,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2844305,Howard,Ogallala/Dockum,Publishable,1,4,2005,1/4/05,,56.4,2660,Interpolated From Topo Map,2603.6,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2844305,Howard,Ogallala/Dockum,Publishable,1,30,2006,1/30/06,,58,2660,Interpolated From Topo Map,2602,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2844305,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,58.1,2660,Interpolated From Topo Map,2601.9,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2844305,Howard,Ogallala/Dockum,Publishable,3,13,2008,3/13/08,,57.45,2660,Interpolated From Topo Map,2602.55,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2844305,Howard,Ogallala/Dockum,Publishable,1,21,2009,1/21/09,,57.5,2660,Interpolated From Topo Map,2602.5,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2844305,Howard,Ogallala/Dockum,Publishable,1,19,2010,1/19/10,,57.61,2660,Interpolated From Topo Map,2602.39,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2844305,Howard,Ogallala/Dockum,Publishable,1,25,2011,1/25/11,,57.49,2660,Interpolated From Topo Map,2602.51,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2844305,Howard,Ogallala/Dockum,Publishable,1,24,2012,1/24/12,,57.8,2660,Interpolated From Topo Map,2602.2,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2844305,Howard,Ogallala/Dockum,Publishable,2,6,2013,2/6/13,,58.6,2660,Interpolated From Topo Map,2601.4,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2844305,Howard,Ogallala/Dockum,Publishable,2,12,2014,2/12/14,,58.3,2660,Interpolated From Topo Map,2601.7,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2844305,Howard,Ogallala/Dockum,Publishable,2,4,2015,2/4/15,,58,2660,Interpolated From Topo Map,2602,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2844305,Howard,Ogallala/Dockum,Publishable,2,4,2016,2/4/16,,57.3,2660,Interpolated From Topo Map,2602.7,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/10/16
2844305,Howard,Ogallala/Dockum,Publishable,1,9,2017,1/9/17,,57.8,2660,Interpolated From Topo Map,2602.2,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2844305,Howard,Ogallala/Dockum,Publishable,1,24,2018,1/24/18,,56.5,2660,Interpolated From Topo Map,2603.5,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2844608,Howard,Ogallala/Dockum,Publishable,9,3,2003,9/3/03,,27.8,2565,Interpolated From Topo Map,2537.2,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2844608,Howard,Ogallala/Dockum,Publishable,1,6,2004,1/6/04,,19.3,2565,Interpolated From Topo Map,2545.7,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2844608,Howard,Ogallala/Dockum,Publishable,1,6,2005,1/6/05,,12.5,2565,Interpolated From Topo Map,2552.5,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2844608,Howard,Ogallala/Dockum,Publishable,1,30,2006,1/30/06,,16.3,2565,Interpolated From Topo Map,2548.7,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2844608,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,18,2565,Interpolated From Topo Map,2547,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2844608,Howard,Ogallala/Dockum,Publishable,1,23,2008,1/23/08,,10.8,2565,Interpolated From Topo Map,2554.2,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2844608,Howard,Ogallala/Dockum,Publishable,1,21,2009,1/21/09,,14.2,2565,Interpolated From Topo Map,2550.8,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2844608,Howard,Ogallala/Dockum,Publishable,1,19,2010,1/19/10,,16.42,2565,Interpolated From Topo Map,2548.58,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2844608,Howard,Ogallala/Dockum,Publishable,1,25,2011,1/25/11,,14.13,2565,Interpolated From Topo Map,2550.87,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2844608,Howard,Ogallala/Dockum,Publishable,1,26,2012,1/26/12,,27.3,2565,Interpolated From Topo Map,2537.7,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2844608,Howard,Ogallala/Dockum,Publishable,2,6,2013,2/6/13,,24.7,2565,Interpolated From Topo Map,2540.3,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2844608,Howard,Ogallala/Dockum,Publishable,2,12,2014,2/12/14,,19.3,2565,Interpolated From Topo Map,2545.7,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2844608,Howard,Ogallala/Dockum,Publishable,2,3,2015,2/3/15,,32,2565,Interpolated From Topo Map,2533,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2844608,Howard,Ogallala/Dockum,Publishable,1,29,2016,1/29/16,,18.1,2565,Interpolated From Topo Map,2546.9,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/16/16
2844608,Howard,Ogallala/Dockum,Publishable,1,18,2017,1/18/17,,24.8,2565,Interpolated From Topo Map,2540.2,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2844608,Howard,Ogallala/Dockum,Publishable,2,7,2018,2/7/18,,59.8,2565,Interpolated From Topo Map,2505.2,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2844909,Howard,Ogallala/Dockum,Publishable,9,3,2003,9/3/03,,40.3,2542,Interpolated From Topo Map,2501.7,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2844909,Howard,Ogallala/Dockum,Publishable,1,6,2004,1/6/04,,40.7,2542,Interpolated From Topo Map,2501.3,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2844909,Howard,Ogallala/Dockum,Publishable,1,6,2005,1/6/05,,38.2,2542,Interpolated From Topo Map,2503.8,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2844909,Howard,Ogallala/Dockum,Publishable,1,30,2006,1/30/06,,36.5,2542,Interpolated From Topo Map,2505.5,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2844909,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,38.6,2542,Interpolated From Topo Map,2503.4,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2844909,Howard,Ogallala/Dockum,Publishable,1,23,2008,1/23/08,,35.7,2542,Interpolated From Topo Map,2506.3,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2844909,Howard,Ogallala/Dockum,Publishable,1,21,2009,1/21/09,,38.05,2542,Interpolated From Topo Map,2503.95,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2844909,Howard,Ogallala/Dockum,Publishable,1,20,2010,1/20/10,,39.47,2542,Interpolated From Topo Map,2502.53,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2844909,Howard,Ogallala/Dockum,Publishable,1,25,2011,1/25/11,,37.81,2542,Interpolated From Topo Map,2504.19,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2844909,Howard,Ogallala/Dockum,Publishable,1,26,2012,1/26/12,,43.7,2542,Interpolated From Topo Map,2498.3,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2844909,Howard,Ogallala/Dockum,Publishable,2,6,2013,2/6/13,,46.1,2542,Interpolated From Topo Map,2495.9,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2844909,Howard,Ogallala/Dockum,Publishable,2,12,2014,2/12/14,,48.8,2542,Interpolated From Topo Map,2493.2,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2844909,Howard,Ogallala/Dockum,Publishable,2,3,2015,2/3/15,,49.9,2542,Interpolated From Topo Map,2492.1,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2844909,Howard,Ogallala/Dockum,Publishable,1,29,2016,1/29/16,,51.2,2542,Interpolated From Topo Map,2490.8,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/10/16
2844909,Howard,Ogallala/Dockum,Publishable,1,5,2017,1/5/17,,51.6,2542,Interpolated From Topo Map,2490.4,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2844909,Howard,Ogallala/Dockum,Publishable,1,24,2018,1/24/18,,56.4,2542,Interpolated From Topo Map,2485.6,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2845406,Howard,Ogallala/Dockum,Publishable,9,2,2003,9/2/03,,76.8,2650,Interpolated From Topo Map,2573.2,1,Groundwater Conservation District,Steel Tape,,,9/12/03,9/12/03
2845406,Howard,Ogallala/Dockum,Publishable,1,6,2004,1/6/04,,78.2,2650,Interpolated From Topo Map,2571.8,1,Groundwater Conservation District,Steel Tape,,,3/15/04,3/15/04
2845406,Howard,Ogallala/Dockum,Publishable,1,6,2005,1/6/05,,71.1,2650,Interpolated From Topo Map,2578.9,1,Groundwater Conservation District,Steel Tape,,,3/23/05,3/23/05
2845406,Howard,Ogallala/Dockum,Publishable,3,29,2006,3/29/06,,73.5,2650,Interpolated From Topo Map,2576.5,1,Groundwater Conservation District,Steel Tape,,,4/6/06,4/6/06
2845406,Howard,Ogallala/Dockum,Publishable,3,7,2007,3/7/07,,73.5,2650,Interpolated From Topo Map,2576.5,1,Groundwater Conservation District,Steel Tape,,,3/21/07,3/21/07
2845406,Howard,Ogallala/Dockum,Publishable,3,13,2008,3/13/08,,71.75,2650,Interpolated From Topo Map,2578.25,1,Groundwater Conservation District,Steel Tape,,,6/10/08,6/10/08
2845406,Howard,Ogallala/Dockum,Publishable,1,26,2009,1/26/09,,71.2,2650,Interpolated From Topo Map,2578.8,1,Groundwater Conservation District,Steel Tape,,,3/20/09,3/20/09
2845406,Howard,Ogallala/Dockum,Publishable,1,19,2010,1/19/10,,71.37,2650,Interpolated From Topo Map,2578.63,1,Groundwater Conservation District,Steel Tape,,,4/5/10,4/5/10
2845406,Howard,Ogallala/Dockum,Publishable,1,25,2011,1/25/11,,70.71,2650,Interpolated From Topo Map,2579.29,1,Groundwater Conservation District,Steel Tape,,,3/31/11,3/31/11
2845406,Howard,Ogallala/Dockum,Publishable,1,26,2012,1/26/12,,70.9,2650,Interpolated From Topo Map,2579.1,1,Groundwater Conservation District,Steel Tape,,,6/14/12,6/14/12
2845406,Howard,Ogallala/Dockum,Publishable,2,6,2013,2/6/13,,72.9,2650,Interpolated From Topo Map,2577.1,1,Groundwater Conservation District,Steel Tape,,,6/28/13,6/28/13
2845406,Howard,Ogallala/Dockum,Publishable,2,12,2014,2/12/14,,73.4,2650,Interpolated From Topo Map,2576.6,1,Groundwater Conservation District,Steel Tape,,,6/20/14,6/20/14
2845406,Howard,Ogallala/Dockum,Publishable,2,4,2015,2/4/15,,73.9,2650,Interpolated From Topo Map,2576.1,1,Groundwater Conservation District,Steel Tape,,,4/1/15,4/1/15
2845406,Howard,Ogallala/Dockum,Publishable,2,4,2016,2/4/16,,74.7,2650,Interpolated From Topo Map,2575.3,1,Groundwater Conservation District,Steel Tape,,,8/9/16,8/10/16
2845406,Howard,Ogallala/Dockum,Publishable,1,9,2017,1/9/17,,71.9,2650,Interpolated From Topo Map,2578.1,1,Groundwater Conservation District,Steel Tape,,,4/18/17,4/18/17
2845406,Howard,Ogallala/Dockum,Publishable,1,23,2018,1/23/18,,72.8,2650,Interpolated From Topo Map,2577.2,1,Groundwater Conservation District,Steel Tape,,,4/9/18,4/9/18
2850602,Martin,Ogallala/Edwards-Trinity Plateau,Publishable,1,8,1980,1/8/80,,67.2,2696,Interpolated From Topo Map,2628.8,1,Other or Source of Measurement Unknown,Unknown,,,,
2852906,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,3,16,1936,3/16/36,,38.2,2546,Interpolated From Topo Map,2507.8,1,Other Federal Agencies,Steel Tape,,,4/30/99,4/30/99
2852906,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,10,21,1966,10/21/66,,41,2546,Interpolated From Topo Map,2505,1,Texas Water Development Board,Steel Tape,,,,
2852907,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,10,21,1966,10/21/66,,46.2,2537,Interpolated From Topo Map,2490.8,1,Texas Water Development Board,Steel Tape,,,,
2852911,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,10,13,1966,10/13/66,,54,2549,Interpolated From Topo Map,2495,1,Texas Water Development Board,Steel Tape,,,,
2853204,Howard,Ogallala/Edwards-Trinity Plateau,Publishable,10,19,1966,10/19/66,,103.1,2473,Interpolated From Topo Map,2369.9,1,Texas Water Development Board,Steel Tape,,,,
2853302,Howard,Ogallala/Other,Publishable,10,13,1966,10/13/66,,24.1,2360,Interpolated From Topo Map,2335.9,1,Texas Water Development Board,Steel Tape,,,,
2854201,Howard,Dockum/Other,Publishable,11,15,1986,11/15/86,,31.86,2385,Interpolated From Topo Map,2353.14,1,U.S. Geological Survey,Steel Tape,,,6/9/98,6/9/98
2854301,Howard,Ogallala/Other,Publishable,9,23,1986,9/23/86,,25.81,2344,Interpolated From Topo Map,2318.19,1,U.S. Geological Survey,Steel Tape,,,6/9/98,6/9/98
2854302,Howard,Ogallala/Other,Publishable,9,23,1986,9/23/86,,26.02,2344,Interpolated From Topo Map,2317.98,1,U.S. Geological Survey,Steel Tape,,,6/9/98,6/9/98
2854303,Howard,Ogallala/Other,Publishable,9,23,1986,9/23/86,,25.81,2344,Interpolated From Topo Map,2318.19,1,U.S. Geological Survey,Steel Tape,,,6/9/98,6/9/98
2854304,Howard,Ogallala/Other,Publishable,9,23,1986,9/23/86,,22.85,2334,Interpolated From Topo Map,2311.15,1,U.S. Geological Survey,Steel Tape,,,6/9/98,6/9/98
2854305,Howard,Ogallala/Other,Publishable,9,23,1986,9/23/86,,23.35,2334,Interpolated From Topo Map,2310.65,1,U.S. Geological Survey,Steel Tape,,,6/9/98,6/9/98
